EVENT_ID,BEGIN_DATE,time_location_x,EVENT_TYPE,MAGNITUDE,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE,FLOOD_CAUSE,date_state,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Event Type,Number of Customers Affected,state,time_location_y
734729,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734718,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734717,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734716,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734728,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734727,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734726,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734725,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734724,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734715,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734723,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734722,3/1/18,2018-03-01  4:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737484,3/1/18,2018-03-01  4:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738586,3/1/18,2018-03-01  7:00:00 | California,Strong Wind,46,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
747099,3/1/18,2018-03-01  8:00:00 | California,Blizzard, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734732,3/1/18,2018-03-01  8:00:00 | California,Heavy Rain, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
741731,3/1/18,2018-03-01  8:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
741730,3/1/18,2018-03-01  8:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
741728,3/1/18,2018-03-01  8:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739259,3/1/18,2018-03-01  8:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738616,3/1/18,2018-03-01  8:00:00 | California,Strong Wind,40,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737485,3/1/18,2018-03-01  9:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739247,3/1/18,2018-03-01  9:00:00 | California,Hail,0.25,100,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738491,3/1/18,2018-03-01  9:00:00 | California,Strong Wind,40,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738584,3/1/18,2018-03-01  9:00:00 | California,Strong Wind,39,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738492,3/1/18,2018-03-01  9:00:00 | California,Strong Wind,39,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737486,3/1/18,2018-03-01  9:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737487,3/1/18,2018-03-01  9:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738617,3/1/18,2018-03-01  10:00:00 | California,Strong Wind,40,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737489,3/1/18,2018-03-01  10:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737490,3/1/18,2018-03-01  10:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737491,3/1/18,2018-03-01  10:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739261,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739295,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739290,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739289,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739287,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739280,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739255,3/1/18,2018-03-01  10:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739254,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739252,3/1/18,2018-03-01  10:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739251,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739278,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739279,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739276,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739272,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739250,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739249,3/1/18,2018-03-01  10:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739248,3/1/18,2018-03-01  10:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739266,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739262,3/1/18,2018-03-01  10:00:00 | California,Heavy Snow, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737492,3/1/18,2018-03-01  10:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738614,3/1/18,2018-03-01  10:00:00 | California,Strong Wind,43,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737493,3/1/18,2018-03-01  10:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737494,3/1/18,2018-03-01  10:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737496,3/1/18,2018-03-01  11:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738494,3/1/18,2018-03-01  12:00:00 | California,Strong Wind,40,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
737498,3/1/18,2018-03-01  13:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
745436,3/1/18,2018-03-01  16:00:00 | California,Winter Weather, ,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738495,3/1/18,2018-03-01  18:00:00 | California,Strong Wind,41,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
738496,3/1/18,2018-03-01  20:00:00 | California,Strong Wind,40,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
734730,3/1/18,2018-03-01  21:00:00 | California,Flood, ,0,0,California,Heavy Rain / Burn Area,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
739253,3/1/18,2018-03-01  22:00:00 | California,Hail,0.25,0,0,California, ,2018-03-01 | California,3/1/18,11:43:00,3/1/18,11:56:00,Severe Weather,10898,California,2018-03-01 11:00:00 | California
758142,5/17/18,2018-05-17  13:00:00 | California,Wildfire, ,0,0,California, ,2018-05-17 | California,5/17/18,1:11:00,Unknown,Unknown,Severe Weather,70000,California,2018-05-17 1:00:00 | California
758142,5/17/18,2018-05-17  13:00:00 | California,Wildfire, ,0,0,California, ,2018-05-17 | California,5/17/18,1:11:00,5/18/18,0:38:00,Transmission Disruption,70000,California,2018-05-17 1:00:00 | California
745483,5/17/18,2018-05-17  18:00:00 | California,High Wind,56,0,0,California, ,2018-05-17 | California,5/17/18,1:11:00,Unknown,Unknown,Severe Weather,70000,California,2018-05-17 1:00:00 | California
745483,5/17/18,2018-05-17  18:00:00 | California,High Wind,56,0,0,California, ,2018-05-17 | California,5/17/18,1:11:00,5/18/18,0:38:00,Transmission Disruption,70000,California,2018-05-17 1:00:00 | California
767817,6/12/18,2018-06-12  10:00:00 | California,Heat, ,0,0,California, ,2018-06-12 | California,6/12/18,15:00:00,6/12/18,15:15:00,Vandalism,0,California,2018-06-12 15:00:00 | California
762632,6/12/18,2018-06-12  11:00:00 | California,Excessive Heat, ,0,0,California, ,2018-06-12 | California,6/12/18,15:00:00,6/12/18,15:15:00,Vandalism,0,California,2018-06-12 15:00:00 | California
767472,6/30/18,2018-06-30  14:00:00 | California,Wildfire, ,0,0,California, ,2018-06-30 | California,6/30/18,12:30:00,6/30/18,12:31:00,Vandalism,0,California,2018-06-30 12:00:00 | California
776159,7/9/18,2018-07-09  0:00:00 | California,Dust Storm, ,200000,0,California, ,2018-07-09 | California,7/9/18,13:10:00,7/9/18,14:45:00,System Operations,0,California,2018-07-09 13:00:00 | California
773556,7/9/18,2018-07-09  13:00:00 | California,Flash Flood, ,1000,0,California,Heavy Rain,2018-07-09 | California,7/9/18,13:10:00,7/9/18,14:45:00,System Operations,0,California,2018-07-09 13:00:00 | California
769390,7/9/18,2018-07-09  20:00:00 | California,Thunderstorm Wind,62,0,0,California, ,2018-07-09 | California,7/9/18,13:10:00,7/9/18,14:45:00,System Operations,0,California,2018-07-09 13:00:00 | California
776672,7/11/18,2018-07-11  0:00:00 | California,Heavy Rain, ,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776674,7/11/18,2018-07-11  0:00:00 | California,Heavy Rain, ,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776500,7/11/18,2018-07-11  11:00:00 | California,Thunderstorm Wind,43,100,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776443,7/11/18,2018-07-11  11:00:00 | California,Debris Flow, ,50000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776466,7/11/18,2018-07-11  12:00:00 | California,Lightning, ,1000,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776496,7/11/18,2018-07-11  12:00:00 | California,Heavy Rain, ,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
774018,7/11/18,2018-07-11  14:00:00 | California,Flash Flood, ,1000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
774020,7/11/18,2018-07-11  14:00:00 | California,Flash Flood, ,1000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
774019,7/11/18,2018-07-11  14:00:00 | California,Flash Flood, ,1000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776508,7/11/18,2018-07-11  16:00:00 | California,Flash Flood, ,0,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
774021,7/11/18,2018-07-11  16:00:00 | California,Flash Flood, ,5000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776075,7/11/18,2018-07-11  16:00:00 | California,Heavy Rain, ,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776514,7/11/18,2018-07-11  17:00:00 | California,Thunderstorm Wind,54,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776535,7/11/18,2018-07-11  17:00:00 | California,Debris Flow, ,0,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776522,7/11/18,2018-07-11  17:00:00 | California,Heavy Rain, ,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
774022,7/11/18,2018-07-11  17:00:00 | California,Flash Flood, ,5000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
774023,7/11/18,2018-07-11  18:00:00 | California,Flash Flood, ,1000,0,California,Heavy Rain,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
776520,7/11/18,2018-07-11  19:00:00 | California,Coastal Flood, ,0,0,California, ,2018-07-11 | California,7/11/18,0:58:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-11 0:00:00 | California
766249,7/16/18,2018-07-16  18:00:00 | California,High Wind,61,0,0,California, ,2018-07-16 | California,7/16/18,5:15:00,Unknown,Unknown,Fuel Supply Deficiency,0,California,2018-07-16 5:00:00 | California
774718,7/26/18,2018-07-26  19:00:00 | California,High Wind,134,0,0,California, ,2018-07-26 | California,7/26/18,20:24:00,Unknown,Unknown,Natural Disaster,Unknown,California,2018-07-26 20:00:00 | California
776676,7/29/18,2018-07-29  15:00:00 | California,Lightning, ,10000,0,California, ,2018-07-29 | California,7/29/18,14:33:00,7/29/18,18:23:00,Natural Disaster,57670,California,2018-07-29 14:00:00 | California
776675,7/29/18,2018-07-29  15:00:00 | California,Lightning, ,10000,0,California, ,2018-07-29 | California,7/29/18,14:33:00,7/29/18,18:23:00,Natural Disaster,57670,California,2018-07-29 14:00:00 | California
778296,7/31/18,2018-07-31  16:00:00 | California,Debris Flow, ,0,0,California,Heavy Rain,2018-07-31 | California,7/31/18,11:44:00,7/31/18,14:17:00,Suspicious Activity,Unknown,California,2018-07-31 11:00:00 | California
779137,8/4/18,2018-08-04  18:00:00 | California,High Wind,70,0,0,California, ,2018-08-04 | California,8/4/18,8:20:00,8/4/18,8:21:00,Vandalism,Unknown,California,2018-08-04 8:00:00 | California
782632,8/7/18,2018-08-07  10:00:00 | California,Heat, ,0,0,California, ,2018-08-07 | California,8/7/18,1:22:00,8/7/18,1:59:00,Natural Disaster,485,California,2018-08-07 1:00:00 | California
782632,8/7/18,2018-08-07  10:00:00 | California,Heat, ,0,0,California, ,2018-08-07 | California,8/7/18,1:22:00,8/7/18,19:04:00,Natural Disaster,11383,California,2018-08-07 1:00:00 | California
782699,8/17/18,2018-08-17  14:00:00 | California,Debris Flow, ,0,0,California,Heavy Rain,2018-08-17 | California,8/17/18,13:07:00,8/17/18,13:40:00,System Operations,0,California,2018-08-17 13:00:00 | California
782656,8/17/18,2018-08-17  15:00:00 | California,Debris Flow, ,0,0,California,Heavy Rain / Burn Area,2018-08-17 | California,8/17/18,13:07:00,8/17/18,13:40:00,System Operations,0,California,2018-08-17 13:00:00 | California
782697,8/17/18,2018-08-17  15:00:00 | California,Debris Flow, ,0,0,California,Heavy Rain,2018-08-17 | California,8/17/18,13:07:00,8/17/18,13:40:00,System Operations,0,California,2018-08-17 13:00:00 | California
782696,8/17/18,2018-08-17  16:00:00 | California,Debris Flow, ,0,0,California,Heavy Rain / Burn Area,2018-08-17 | California,8/17/18,13:07:00,8/17/18,13:40:00,System Operations,0,California,2018-08-17 13:00:00 | California
787171,9/5/18,2018-09-05  6:00:00 | California,Wildfire, ,0,0,California, ,2018-09-05 | California,9/5/18,13:00:00,9/5/18,13:01:00,Vandalism,Unknown,California,2018-09-05 13:00:00 | California
786384,9/22/18,2018-09-22  6:00:00 | California,Dense Fog, ,0,0,California, ,2018-09-22 | California,9/22/18,15:23:00,9/22/18,23:00:00,Natural Disaster,2500,California,2018-09-22 15:00:00 | California
784040,10/14/18,2018-10-14  3:00:00 | California,Strong Wind,48,0,0,California, ,2018-10-14 | California,10/14/18,22:11:00,Unknown,Unknown,Natural Disaster,60000,California,2018-10-14 22:00:00 | California
784038,10/14/18,2018-10-14  20:00:00 | California,Strong Wind,43,0,0,California, ,2018-10-14 | California,10/14/18,22:11:00,Unknown,Unknown,Natural Disaster,60000,California,2018-10-14 22:00:00 | California
779474,10/14/18,2018-10-14  21:00:00 | California,Strong Wind,39,10000,0,California, ,2018-10-14 | California,10/14/18,22:11:00,Unknown,Unknown,Natural Disaster,60000,California,2018-10-14 22:00:00 | California
779475,10/14/18,2018-10-14  22:00:00 | California,Strong Wind,43,50000,0,California, ,2018-10-14 | California,10/14/18,22:11:00,Unknown,Unknown,Natural Disaster,60000,California,2018-10-14 22:00:00 | California
791048,10/29/18,2018-10-29  0:00:00 | California,Dense Fog, ,0,0,California, ,2018-10-29 | California,10/29/18,5:00:00,11/7/18,7:00:00,Vandalism,0,California,2018-10-29 5:00:00 | California
791049,10/29/18,2018-10-29  1:00:00 | California,Dense Fog, ,0,0,California, ,2018-10-29 | California,10/29/18,5:00:00,11/7/18,7:00:00,Vandalism,0,California,2018-10-29 5:00:00 | California
782657,10/29/18,2018-10-29  22:00:00 | California,High Wind,53,0,0,California, ,2018-10-29 | California,10/29/18,5:00:00,11/7/18,7:00:00,Vandalism,0,California,2018-10-29 5:00:00 | California
788675,11/8/18,2018-11-08  6:00:00 | California,Wildfire, ,17000000000,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
788378,11/8/18,2018-11-08  8:00:00 | California,Dense Smoke, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
788377,11/8/18,2018-11-08  8:00:00 | California,Dense Smoke, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
792618,11/8/18,2018-11-08  12:00:00 | California,High Wind,56,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795851,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795852,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795858,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795857,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795861,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795860,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795859,11/8/18,2018-11-08  14:00:00 | California,Wildfire, ,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
792614,11/8/18,2018-11-08  18:00:00 | California,High Wind,64,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795840,11/8/18,2018-11-08  21:00:00 | California,High Wind,63,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
795842,11/8/18,2018-11-08  23:00:00 | California,High Wind,54,0,0,California, ,2018-11-08 | California,11/8/18,7:16:00,11/28/18,16:32:00,Natural Disaster/Transmission Interruption,11844,California,2018-11-08 7:00:00 | California
788236,12/5/18,2018-12-05  8:00:00 | California,High Wind,50,0,0,California, ,2018-12-05 | California,12/5/18,12:48:00,12/5/18,12:49:00,Vandalism,0,California,2018-12-05 12:00:00 | California
798600,12/5/18,2018-12-05  23:00:00 | California,Flood, ,0,0,California,Heavy Rain,2018-12-05 | California,12/5/18,12:48:00,12/5/18,12:49:00,Vandalism,0,California,2018-12-05 12:00:00 | California
791378,12/13/18,2018-12-13  11:00:00 | California,Rip Current, ,0,0,California, ,2018-12-13 | California,12/13/18,10:00:00,Unknown,Unknown,Suspicious Activity,0,California,2018-12-13 10:00:00 | California
789827,12/18/18,2018-12-18  7:00:00 | California,Dense Fog, ,0,0,California, ,2018-12-18 | California,12/18/18,8:47:00,12/18/18,8:48:00,Vandalism,0,California,2018-12-18 8:00:00 | California
