,EVENT_ID,BEGIN_DATE,time_location_x,EVENT_TYPE,MAGNITUDE,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,date_state,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Number of Customers Affected,state,time_location_y,Years
40,553865,12/11/14,2014-12-11  0:00:00 | California,Heavy Snow,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
41,553856,12/11/14,2014-12-11  0:00:00 | California,Debris Flow,0.0,300000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
42,553867,12/11/14,2014-12-11  0:00:00 | California,Heavy Snow,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
43,547263,12/11/14,2014-12-11  2:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
44,545085,12/11/14,2014-12-11  3:00:00 | California,High Wind,83.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
45,547305,12/11/14,2014-12-11  3:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
46,545133,12/11/14,2014-12-11  3:00:00 | California,High Wind,58.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
47,551649,12/11/14,2014-12-11  4:00:00 | California,High Wind,59.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
48,547264,12/11/14,2014-12-11  4:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
49,547268,12/11/14,2014-12-11  4:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
50,547277,12/11/14,2014-12-11  5:00:00 | California,Flood,0.0,1000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
51,553860,12/11/14,2014-12-11  6:00:00 | California,Flood,0.0,100000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
52,553917,12/11/14,2014-12-11  6:00:00 | California,Flood,0.0,300000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
53,553864,12/11/14,2014-12-11  6:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
54,553863,12/11/14,2014-12-11  6:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
55,547278,12/11/14,2014-12-11  6:00:00 | California,Flood,0.0,1000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
56,551650,12/11/14,2014-12-11  6:00:00 | California,High Wind,62.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
57,553862,12/11/14,2014-12-11  7:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
58,553167,12/11/14,2014-12-11  7:00:00 | California,High Wind,61.0,200000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
59,553859,12/11/14,2014-12-11  7:00:00 | California,Flood,0.0,250000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
60,553858,12/11/14,2014-12-11  7:00:00 | California,Flood,0.0,25000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
61,547279,12/11/14,2014-12-11  7:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
62,551648,12/11/14,2014-12-11  7:00:00 | California,High Wind,56.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
63,547280,12/11/14,2014-12-11  7:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
64,549754,12/11/14,2014-12-11  7:00:00 | California,Coastal Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
65,551656,12/11/14,2014-12-11  7:00:00 | California,High Wind,72.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
66,553855,12/11/14,2014-12-11  8:00:00 | California,Debris Flow,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
67,547228,12/11/14,2014-12-11  8:00:00 | California,Flash Flood,0.0,5000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
68,545136,12/11/14,2014-12-11  8:00:00 | California,High Wind,60.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
69,547307,12/11/14,2014-12-11  8:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
70,549753,12/11/14,2014-12-11  8:00:00 | California,Flash Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
71,549755,12/11/14,2014-12-11  8:00:00 | California,Strong Wind,39.0,1500,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
72,551653,12/11/14,2014-12-11  8:00:00 | California,High Wind,56.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
73,547229,12/11/14,2014-12-11  8:00:00 | California,Flash Flood,0.0,1000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
74,547242,12/11/14,2014-12-11  8:00:00 | California,Flash Flood,0.0,1000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
75,547253,12/11/14,2014-12-11  8:00:00 | California,Flash Flood,0.0,500,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
76,545167,12/11/14,2014-12-11  9:00:00 | California,High Wind,96.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
77,549757,12/11/14,2014-12-11  9:00:00 | California,Strong Wind,48.0,50000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
78,549744,12/11/14,2014-12-11  9:00:00 | California,Flash Flood,0.0,4000000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
79,553168,12/11/14,2014-12-11  9:00:00 | California,High Wind,92.0,50000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
80,550557,12/11/14,2014-12-11  10:00:00 | California,Heavy Snow,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
81,549749,12/11/14,2014-12-11  10:00:00 | California,Debris Flow,0.0,1000000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
82,549748,12/11/14,2014-12-11  10:00:00 | California,Debris Flow,0.0,1000000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
83,549711,12/11/14,2014-12-11  10:00:00 | California,Flash Flood,0.0,500000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
84,550558,12/11/14,2014-12-11  10:00:00 | California,Heavy Snow,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
85,547308,12/11/14,2014-12-11  10:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
86,547262,12/11/14,2014-12-11  10:00:00 | California,Flash Flood,0.0,5000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
87,549752,12/11/14,2014-12-11  11:00:00 | California,Strong Wind,39.0,25000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
88,547309,12/11/14,2014-12-11  11:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
89,550021,12/11/14,2014-12-11  11:00:00 | California,Flood,0.0,50000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
90,553861,12/11/14,2014-12-11  12:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
91,553857,12/11/14,2014-12-11  12:00:00 | California,Flood,0.0,400000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
92,553866,12/11/14,2014-12-11  12:00:00 | California,Heavy Snow,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
93,547282,12/11/14,2014-12-11  12:00:00 | California,Flood,0.0,1500,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
94,547283,12/11/14,2014-12-11  12:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
95,547285,12/11/14,2014-12-11  13:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
96,547286,12/11/14,2014-12-11  13:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
97,547310,12/11/14,2014-12-11  13:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
98,553871,12/11/14,2014-12-11  14:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
99,550550,12/11/14,2014-12-11  14:00:00 | California,Strong Wind,48.0,0,500000,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
100,547287,12/11/14,2014-12-11  14:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
101,550530,12/11/14,2014-12-11  15:00:00 | California,High Wind,91.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
102,547288,12/11/14,2014-12-11  15:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
103,547291,12/11/14,2014-12-11  15:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
104,547290,12/11/14,2014-12-11  15:00:00 | California,Flood,0.0,45000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
105,553872,12/11/14,2014-12-11  16:00:00 | California,Winter Storm,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
106,551651,12/11/14,2014-12-11  16:00:00 | California,High Wind,58.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
107,547293,12/11/14,2014-12-11  16:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
108,547311,12/11/14,2014-12-11  16:00:00 | California,Heavy Rain,0.0,25000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
109,553906,12/11/14,2014-12-11  18:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
110,550551,12/11/14,2014-12-11  18:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
111,547295,12/11/14,2014-12-11  18:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
112,547299,12/11/14,2014-12-11  18:00:00 | California,Flood,0.0,5000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
113,553264,12/11/14,2014-12-11  19:00:00 | California,High Wind,61.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
114,547300,12/11/14,2014-12-11  19:00:00 | California,Flood,0.0,30000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
115,547312,12/11/14,2014-12-11  19:00:00 | California,Heavy Rain,0.0,1000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
116,549759,12/11/14,2014-12-11  20:00:00 | California,Flood,0.0,5000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
117,553265,12/11/14,2014-12-11  20:00:00 | California,High Wind,73.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
118,553266,12/11/14,2014-12-11  20:00:00 | California,High Wind,61.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
119,553268,12/11/14,2014-12-11  20:00:00 | California,High Wind,53.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
120,550552,12/11/14,2014-12-11  21:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
121,553269,12/11/14,2014-12-11  21:00:00 | California,High Wind,56.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
122,550555,12/11/14,2014-12-11  21:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
123,550554,12/11/14,2014-12-11  21:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
124,550553,12/11/14,2014-12-11  21:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
125,545998,12/11/14,2014-12-11  22:00:00 | California,Strong Wind,48.0,10000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
126,547303,12/11/14,2014-12-11  22:00:00 | California,Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
127,553263,12/11/14,2014-12-11  22:00:00 | California,High Wind,50.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
128,553271,12/11/14,2014-12-11  22:00:00 | California,Flash Flood,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
129,553915,12/11/14,2014-12-11  23:00:00 | California,Strong Wind,33.0,500000,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
130,550556,12/11/14,2014-12-11  23:00:00 | California,Heavy Rain,0.0,0,0,2014-12-11 | California,2014-12-11,23:15:00,Unknown,Unknown,Unknown,California,2014-12-11 23:00:00 | California,2014
131,553248,12/30/14,2014-12-30  2:00:00 | California,High Wind,51.0,0,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
132,553551,12/30/14,2014-12-30  3:00:00 | California,High Wind,55.0,0,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
133,546944,12/30/14,2014-12-30  7:00:00 | California,High Wind,52.0,400000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
134,546941,12/30/14,2014-12-30  7:00:00 | California,High Wind,52.0,18000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
135,553909,12/30/14,2014-12-30  8:00:00 | California,High Wind,57.0,500000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
136,553912,12/30/14,2014-12-30  8:00:00 | California,Strong Wind,38.0,50000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
137,551664,12/30/14,2014-12-30  11:00:00 | California,Strong Wind,39.0,1000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
138,551665,12/30/14,2014-12-30  11:00:00 | California,Strong Wind,43.0,15000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
139,551667,12/30/14,2014-12-30  11:00:00 | California,Strong Wind,39.0,20000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
140,551668,12/30/14,2014-12-30  11:00:00 | California,Strong Wind,43.0,10000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
141,552367,12/30/14,2014-12-30  12:00:00 | California,Strong Wind,43.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
142,552368,12/30/14,2014-12-30  12:00:00 | California,Strong Wind,39.0,100,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
143,552369,12/30/14,2014-12-30  12:00:00 | California,Strong Wind,39.0,1000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
144,552370,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,10000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
145,552371,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,5000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
146,552378,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,1000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
147,552380,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,43.0,15000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
148,552381,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,10000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
149,552382,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
150,552383,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
151,552385,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
152,552386,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,2500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
153,552388,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,15000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
154,552389,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
155,552391,12/30/14,2014-12-30  13:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
156,552392,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
157,551232,12/30/14,2014-12-30  14:00:00 | California,Heavy Snow,0.0,0,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
158,552394,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
159,552395,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,1000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
160,552396,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
161,552398,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
162,552399,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,45.0,10000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
163,552408,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
164,552457,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,2000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
165,552460,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
166,552465,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,10000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
167,552466,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,45.0,2000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
168,552467,12/30/14,2014-12-30  14:00:00 | California,Strong Wind,39.0,5000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
169,552469,12/30/14,2014-12-30  15:00:00 | California,Strong Wind,39.0,2000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
170,552470,12/30/14,2014-12-30  15:00:00 | California,Strong Wind,39.0,5000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
171,552471,12/30/14,2014-12-30  15:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
172,552472,12/30/14,2014-12-30  15:00:00 | California,Strong Wind,39.0,2000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
173,551662,12/30/14,2014-12-30  16:00:00 | California,High Wind,56.0,0,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
174,552473,12/30/14,2014-12-30  16:00:00 | California,Strong Wind,43.0,5000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
175,552456,12/30/14,2014-12-30  16:00:00 | California,Strong Wind,39.0,1500,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
176,552474,12/30/14,2014-12-30  16:00:00 | California,Strong Wind,43.0,2000,0,2014-12-30 | California,2014-12-30,13:08:00,01/01/2015,16:50:00,84500,California,2014-12-30 13:00:00 | California,2014
